obs_names,subclus,leiden_recl
SklavenitisPistofidis_2022.P48_Healthy_BM:3538,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:3587,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:3592,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:3622,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:3789,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:3965,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:4034,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:4077,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:4373,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:4450,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:4476,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:4524,Invar,0
SklavenitisPistofidis_2022.P48_Healthy_BM:4856,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:4906,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:4921,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:4958,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:4995,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:5003,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:5010,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:5322,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:5390,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:5408,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:5680,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:5746,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:5811,Invar,0
SklavenitisPistofidis_2022.P48_Healthy_BM:5859,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:5997,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:6135,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:6145,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:6195,Invar,0
SklavenitisPistofidis_2022.P48_Healthy_BM:6373,Invar,1
SklavenitisPistofidis_2022.P48_Healthy_BM:6383,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:6507,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:6655,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:6840,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:7145,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:7175,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:7456,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:7633,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:7716,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:7757,Invar,0
SklavenitisPistofidis_2022.P48_Healthy_BM:7802,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:7836,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:7952,Invar,0
SklavenitisPistofidis_2022.P48_Healthy_BM:8228,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:8256,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:8379,Invar,3
SklavenitisPistofidis_2022.P48_Healthy_BM:8410,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:8510,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:8764,Invar,2
SklavenitisPistofidis_2022.P48_Healthy_BM:8769,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:20,Invar,0
SklavenitisPistofidis_2022.P49_Healthy_BM:163,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:278,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:300,Invar,1
SklavenitisPistofidis_2022.P49_Healthy_BM:347,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:435,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:455,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:649,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:725,Invar,0
SklavenitisPistofidis_2022.P49_Healthy_BM:785,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:1102,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:1402,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:1437,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:1642,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:1671,Invar,3
SklavenitisPistofidis_2022.P49_Healthy_BM:1705,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:1865,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:1986,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:2664,Invar,1
SklavenitisPistofidis_2022.P49_Healthy_BM:2701,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:3176,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:3640,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:3813,Invar,2
SklavenitisPistofidis_2022.P49_Healthy_BM:3858,Invar,3
SklavenitisPistofidis_2022.P49_Healthy_BM:3943,Invar,0
SklavenitisPistofidis_2022.P50_Healthy_BM:220,Invar,2
SklavenitisPistofidis_2022.P50_Healthy_BM:413,Invar,2
SklavenitisPistofidis_2022.P50_Healthy_BM:423,Invar,2
SklavenitisPistofidis_2022.P50_Healthy_BM:1081,Invar,2
SklavenitisPistofidis_2022.P50_Healthy_BM:1141,Invar,1
SklavenitisPistofidis_2022.P50_Healthy_BM:1172,Invar,3
SklavenitisPistofidis_2022.P50_Healthy_BM:1532,Invar,2
SklavenitisPistofidis_2022.P50_Healthy_BM:1870,Invar,2
SklavenitisPistofidis_2022.P50_Healthy_BM:1956,Invar,1
SklavenitisPistofidis_2022.P50_Healthy_BM:2360,Invar,2
SklavenitisPistofidis_2022.P50_Healthy_BM:2560,Invar,2
SklavenitisPistofidis_2022.P50_Healthy_BM:2763,Invar,2
SklavenitisPistofidis_2022.P50_Healthy_BM:2993,Invar,2
SklavenitisPistofidis_2022.P50_Healthy_BM:3101,Invar,2
SklavenitisPistofidis_2022.P50_Healthy_BM:3366,Invar,1
SklavenitisPistofidis_2022.P50_Healthy_BM:3834,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:121,Invar,1
SklavenitisPistofidis_2022.P51_Healthy_BM:296,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:518,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:523,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:582,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:595,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:666,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:669,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:701,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:708,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:733,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:780,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:919,Invar,1
SklavenitisPistofidis_2022.P51_Healthy_BM:1035,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:1050,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:1201,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:1203,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:1334,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:1481,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:1616,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:1619,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:1805,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:1889,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:2037,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:2105,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:2137,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:2161,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:2240,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:2262,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:2317,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:2328,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:2352,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:2429,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:2531,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:2602,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:2655,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:2763,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:2843,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:2907,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:2923,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:3030,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:3100,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:3119,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:3140,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:3169,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:3170,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:3277,Invar,1
SklavenitisPistofidis_2022.P51_Healthy_BM:3292,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:3369,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:3443,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:3475,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:3522,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:3625,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:3673,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:3712,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:3798,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:3839,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:4025,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:4131,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:4263,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:4337,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:4392,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:4579,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:4607,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:4619,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:4708,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:4730,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:4736,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:4757,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:4760,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:4788,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:4894,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5111,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5123,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5146,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5222,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5358,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5441,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5462,Invar,1
SklavenitisPistofidis_2022.P51_Healthy_BM:5502,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5509,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:5544,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5590,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5595,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5660,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5698,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5731,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5742,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:5849,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5884,Invar,1
SklavenitisPistofidis_2022.P51_Healthy_BM:5931,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:5944,Invar,1
SklavenitisPistofidis_2022.P51_Healthy_BM:5968,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:6017,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:6182,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:6220,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:6226,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:6316,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:6320,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:6558,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:6650,Invar,1
SklavenitisPistofidis_2022.P51_Healthy_BM:6816,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:6874,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:6950,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:6969,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:7085,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:7124,Invar,1
SklavenitisPistofidis_2022.P51_Healthy_BM:7143,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:7157,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:7173,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:7184,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:7293,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:7421,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:7675,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:7842,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:7996,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8020,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8026,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8032,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8105,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8107,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8216,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8243,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8260,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8306,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8430,Invar,1
SklavenitisPistofidis_2022.P51_Healthy_BM:8520,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8564,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8688,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8720,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8736,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8749,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8933,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8954,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8966,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8985,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:8988,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:9055,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:9100,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:9174,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:9347,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:9408,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:9457,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:9490,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:9689,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:9785,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:9814,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:9833,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:9871,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:10017,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:10032,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:10083,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:10215,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:10277,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:10299,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:10382,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:10576,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:10704,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:10725,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:10795,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:10852,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:10870,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:10953,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:11046,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:11052,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:11161,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:11203,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:11226,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:11445,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:11543,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:11562,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:11765,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:11842,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:11914,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:12012,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:12142,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:12167,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:12276,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:12458,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:12460,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:12463,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:12620,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:13379,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:13398,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:13512,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:13600,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:13604,Invar,1
SklavenitisPistofidis_2022.P51_Healthy_BM:13618,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:13627,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:13651,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:13768,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:13862,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:13937,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:13955,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14059,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14100,Invar,0
SklavenitisPistofidis_2022.P51_Healthy_BM:14106,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14107,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14161,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14170,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14188,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14239,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14330,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14354,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14367,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14381,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14472,Invar,1
SklavenitisPistofidis_2022.P51_Healthy_BM:14606,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14609,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14610,Invar,1
SklavenitisPistofidis_2022.P51_Healthy_BM:14617,Invar,1
SklavenitisPistofidis_2022.P51_Healthy_BM:14671,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14732,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14777,Invar,2
SklavenitisPistofidis_2022.P51_Healthy_BM:14804,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:72,Invar,1
SklavenitisPistofidis_2022.P52_Healthy_BM:144,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:145,Invar,1
SklavenitisPistofidis_2022.P52_Healthy_BM:351,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:377,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:401,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:480,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:526,Invar,1
SklavenitisPistofidis_2022.P52_Healthy_BM:552,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:574,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:589,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:622,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:736,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:773,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:787,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:804,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:861,Invar,1
SklavenitisPistofidis_2022.P52_Healthy_BM:864,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:937,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:947,Invar,1
SklavenitisPistofidis_2022.P52_Healthy_BM:960,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:999,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:1017,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:1104,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:1109,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:1146,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:1173,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:1187,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:1195,Invar,1
SklavenitisPistofidis_2022.P52_Healthy_BM:1287,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:1367,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:1561,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:1574,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:1594,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:1681,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:1725,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:1903,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:1905,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:1919,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:1920,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:1941,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2030,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2080,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2086,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2166,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:2198,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:2355,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2394,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2413,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2465,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2472,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2506,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2552,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:2597,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2608,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:2619,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2730,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:2819,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2926,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2930,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2931,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:2934,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3040,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3085,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3138,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3208,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3269,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3287,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3384,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3398,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3463,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3505,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3524,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3536,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3563,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3603,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:3651,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3704,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:3708,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:3759,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:3971,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:4008,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:4034,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:4041,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:4082,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:4103,Invar,1
SklavenitisPistofidis_2022.P52_Healthy_BM:4178,Invar,0
SklavenitisPistofidis_2022.P52_Healthy_BM:4187,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:4196,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:4213,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:4234,Invar,2
SklavenitisPistofidis_2022.P52_Healthy_BM:4263,Invar,1
SklavenitisPistofidis_2022.P52_Healthy_BM:4274,Invar,2
